geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
23575,-22.8828599572681,-43.66376400776161,rio de janeiro,RJ
23585,-22.92801128978522,-43.64204907457884,rio de janeiro,RJ
23520,-22.932964791563265,-43.673679256592976,rio de janeiro,RJ
23535,-22.978162414103497,-43.693011958508826,rio de janeiro,RJ
23587,-22.924709159377265,-43.62735147659086,rio de janeiro,RJ
23894,-22.746307968387804,-43.69473581382141,seropedica,RJ
23810,-22.87358979081365,-43.77293188513139,itaguaí,RJ
23820,-22.869565234536577,-43.7919701082573,itaguai,RJ
23954,-23.01206559515735,-44.53981554333971,angra dos reis,RJ
24030,-22.883862923138043,-43.11562368659535,niterói,RJ
24020,-22.89428279372572,-43.12073703239408,niteroi,RJ
24027,-21.2189719026067,-41.87752350568823,niteroi,RJ
24120,-22.88248286955392,-43.0886607547753,niteroi,RJ
24111,-22.86319273688615,-43.09153065889549,niteroi,RJ
24130,-22.87983185270721,-43.08712552709545,niteroi,RJ
24220,-22.90581654870452,-43.106988856771984,niteroi,RJ
24230,-22.911270381614717,-43.10515133611283,niterói,RJ
24210,-22.901359568959617,-43.1241522171793,niteroi,RJ
24240,-22.896755634456788,-43.09981143435861,niteroi,RJ
24241,-22.90347156010148,-43.09538136456224,niteroi,RJ
24360,-22.92080861944341,-43.09368761944342,niteroi,RJ
24355,-22.939452538175548,-43.04198995476519,niteroi,RJ
24340,-22.929128181028045,-43.0144161973205,niteroi,RJ
24315,-22.892972503771126,-43.054212114815925,niteroi,RJ
24440,-22.82732701725956,-43.05044041062229,sao goncalo,RJ
24412,-22.840358603352243,-43.06698744933359,sao goncalo,RJ
24451,-22.827869999999997,-43.01969625000001,sao goncalo,RJ
24436,-22.82461973461561,-43.06100551172565,sao goncalo,RJ
24430,-22.82606973346271,-43.09243488435598,sao goncalo,RJ
24416,-22.84263449298823,-43.07412079219987,sao goncalo,RJ
24716,-22.79451691790931,-43.00826969494774,são gonçalo,RJ
24710,-22.826646152351035,-42.99987757664625,sao goncalo,RJ
24723,-22.835185713452816,-42.93224075052069,são gonçalo,RJ
24737,-22.830628775114185,-42.981006692644335,sao goncalo,RJ
24727,-22.788731205902764,-42.943115809557774,sao goncalo,RJ
24858,-22.77298526174036,-42.93348585291521,itaborai,RJ
24903,-22.90950109305715,-42.79833382248586,marica,RJ
24940,-22.94107807180112,-42.95860177906883,marica,RJ
24912,-22.90733509351059,-42.82510433851007,marica,RJ
25035,-22.76533474882392,-43.30808280493542,duque de caxias,RJ
25070,-22.78581289392769,-43.30804347053546,duque de caxias,RJ
25015,-22.7898225982794,-43.32827859671635,duque de caxias,RJ
25042,-22.74221648679724,-43.317178367738485,duque de caxias,RJ
25251,-22.653103179770355,-43.270073693010815,duque de caxias,RJ
25240,-22.65176256898586,-43.29910420484181,duque de caxias,RJ
25261,-22.63424849999999,-43.26238575,duque de caxias,RJ
25260,-22.644725818694308,-43.27880621146083,duque de caxias,RJ
25264,-22.648802582950537,-43.23530108331979,duque de caxias,RJ
25233,-22.70820170431696,-43.301263500000005,duque de caxias,RJ
25561,-22.77658387384398,-43.354144984238886,sao joao de meriti,RJ
25545,-22.781746615709963,-43.38653594434864,sao joao de meriti,RJ
25550,-22.76858130568497,-43.38321290201161,sao joao de meriti,RJ
25555,-22.775863110175877,-43.362487148492974,sao joao de meriti,RJ
25655,-22.52760750799953,-43.195055075889336,petrópolis,RJ
25620,-22.511952463273957,-43.1777121666574,petropolis,RJ
25645,-22.549033360244323,-43.210094724044055,petrópolis,RJ
25665,-22.50825234845136,-43.22226686118841,petrópolis,RJ
25720,-22.436244335022675,-43.14033841232948,petropolis,RJ
25730,-22.389386316926604,-43.131794488742194,petropolis,RJ
25804,-22.119462909796585,-43.212276368761366,tres rios,RJ
25803,-22.114931849301893,-43.20418377871129,tres rios,RJ
25957,-22.428725888669057,-42.97556752642736,teresopolis,RJ
25935,-22.610756596789887,-43.15974082935956,mage,RJ
25963,-22.416149820084957,-42.97702251227752,teresopolis,RJ
25976,-22.4152186200517,-42.96996546672412,teresopolis,RJ
25954,-22.43518776254457,-42.947545485310506,teresopolis,RJ
25943,-22.556989324584887,-42.99759158024225,guapimirim,RJ
25959,-22.45422000101887,-42.98223428751139,teresopolis,RJ
25949,-22.51127625103869,-42.96597520918777,guapimirim,RJ
26030,-22.73732040882712,-43.47296257764668,nova iguacu,RJ
26087,-22.71242123107117,-43.51886527337452,nova iguaçu,RJ
26041,-22.709328438971543,-43.461048749309306,nova iguacu,RJ
26015,-22.748203295194685,-43.44562537718087,nova iguaçu,RJ
26165,-22.735079682038137,-43.38748613936333,belford roxo,RJ
26173,-22.7327171059093,-43.36105022505727,belford roxo,RJ
26255,-22.761992463604912,-43.45087260605272,nova iguacu,RJ
26285,-22.75306877541351,-43.45655425604264,nova iguacu,RJ
26276,-22.745590369723462,-43.5079863030225,nova iguacu,RJ
26280,-22.74068277605409,-43.49238614577107,nova iguacu,RJ
26266,-22.76048156962122,-43.4962732391048,nova iguacu,RJ
26216,-22.7397645,-43.49706074999999,nova iguacu,RJ
26221,-22.763825251207155,-43.436790830412576,nova iguacu,RJ
26310,-22.71897183001308,-43.56245863918872,queimados,RJ
26379,-22.75207045168108,-43.57632171567059,queimados,RJ
26553,-22.78682963944107,-43.43064174409072,mesquita,RJ
26510,-22.815880447852667,-43.41899267551425,nilópolis,RJ
26515,-22.819200221972213,-43.4265001718308,nilopolis,RJ
26587,-22.80570702410461,-43.43308475188033,mesquita,RJ
26600,-22.609707785965465,-43.7136934532079,paracambi,RJ
26700,-22.525176465431056,-43.74058341826739,mendes,RJ
26980,-22.317290526360548,-43.40521798807556,avelar,RJ
27175,-22.609469999999945,-43.91234449999996,pirai,RJ
27145,-22.484639193439357,-43.81994786543312,barra do pirai,RJ
27274,-22.510187815768216,-44.12857570251714,volta redonda,RJ
27281,-22.4993604343586,-44.10694753358529,volta redonda,RJ
27250,-22.507471645017024,-44.06761499333491,volta redonda,RJ
27277,-22.498182754371285,-44.12361371579433,volta redonda,RJ
27260,-22.516415656610747,-44.1043008475131,volta redonda,RJ
27288,-22.46640407937563,-44.09632304440533,volta redonda,RJ
27345,-22.54303759117662,-44.17532044976627,barra mansa,RJ
27321,-22.523912739698662,-44.18623424719054,barra mansa,RJ
27420,-22.41113733661102,-44.26434988294333,quatis,RJ
27525,-22.47805071801601,-44.50608144601535,resende,RJ
27521,-22.46868075491955,-44.46342640674589,resende,RJ
27700,-22.418541912748985,-43.67993483814997,vassouras,RJ
27920,-22.409683946328137,-41.80872105441502,macaé,RJ
27930,-22.403381937186253,-41.80967113254423,macae,RJ
27925,-22.407093332993256,-41.84669910556226,macae,RJ
28085,-21.720139625582693,-41.31045343206544,campos dos goytacazes,RJ
28035,-21.753758653386228,-41.33389901937112,campos dos goytacazes,RJ
28020,-21.78080222519011,-41.30502259827724,campos dos goytacazes,RJ
28030,-21.759390492804982,-41.33723391477138,campos dos goytacazes,RJ
28053,-21.746686962011808,-41.353827401724025,campos dos goytacazes,RJ
28027,-21.76871886081084,-41.32590390282171,campos dos goytacazes,RJ
28051,-21.752686105920883,-41.342931617164176,campos dos goytacazes,RJ
28040,-21.92630352099997,-41.526771260999965,campos dos goytacazes,RJ
28148,-22.98536776591707,-44.30302379845107,tocos,RJ
28230,-21.4795193189133,-41.10923999356295,sao francisco de itabapoana,RJ
28300,-21.20851525964521,-41.87484723167247,itaperuna,RJ
28470,-21.53063424894017,-42.19299779303212,santo antonio de padua,RJ
28495,-21.62189489518194,-42.10129524956613,aperibe,RJ
28545,-21.98581086286466,-42.25432890187028,macuco,RJ
28540,-22.02458009174551,-42.36284244106788,cordeiro,RJ
28685,-22.55598517198416,-42.6907612914232,japuiba,RJ
28640,-21.931793494070657,-42.60935545143997,carmo,RJ
28635,-22.23589659345668,-42.51877495711116,nova friburgo,RJ
28605,-22.275728018449303,-42.534192608244,nova friburgo,RJ
28615,-22.31000521194919,-42.52023373510779,nova friburgo,RJ
28735,-22.10518695179813,-41.45979324090135,quissama,RJ
28770,-21.95976220264771,-42.01238047476166,santa maria madalena,RJ
28895,-22.50268855112206,-41.92488236917089,rio das ostras,RJ
28800,-22.7072351350913,-42.62882877464098,rio bonito,RJ
28893,-22.49321971715972,-41.91021028549174,rio das ostras,RJ
28880,-22.57649369393669,-41.98699034043617,barra de sao joao,RJ
28908,-22.918600080765664,-42.03848119319952,cabo frio,RJ
28930,-22.960371447400345,-42.025042964885486,arraial do cabo,RJ
28909,-22.899295443931194,-42.04634624285419,cabo frio,RJ
28941,-22.837704326139622,-42.09941559909131,sao pedro da aldeia,RJ
28905,-22.881855573704115,-42.02408274181585,cabo frio,RJ
28990,-22.91119567907111,-42.47940224673698,saquarema,RJ
28960,-22.83608374688867,-42.22525826231049,iguaba grande,RJ
28991,-22.90473760883384,-42.47313043760234,saquarema,RJ
28907,-22.87819893069184,-42.0153349507779,cabo frio,RJ
28995,-22.88289029498933,-42.46821016090328,saquarema,RJ
29055,-20.296512281724183,-40.29620870064644,vitoria,ES
29066,-20.274743159847777,-40.28413066414694,vitoria,ES
29090,-20.258271017529587,-40.26903411769548,vitoria,ES
29128,-20.50800917100857,-40.37334877994167,vila velha,ES
29167,-20.1808755,-40.26153600000001,serra,ES
29101,-20.33161263550869,-40.27958609200332,vila velha,ES
29160,-20.236316793236703,-40.27327897238731,serra,ES
29146,-20.33870191640221,-40.39126478706738,cariacica,ES
29102,-20.37616120906966,-40.30529402401848,vila velha,ES
29175,-20.125077554846843,-40.18867515952251,serra,ES
29156,-20.297536576315476,-40.40086853731229,cariacica,ES
29164,-20.21372452070291,-40.268236780212206,serra,ES
29141,-20.35462393914272,-40.36810938316989,cariacica,ES
29161,-20.234324999999945,-40.27391449999996,serra,ES
29104,-20.38385571872436,-40.322682629277,vila velha,ES
29150,-20.3241488189149,-40.37596652382395,cariacica,ES
29116,-20.339640108844748,-40.34020016455538,vila velha,ES
29151,-20.330130839827667,-40.36445953894291,cariacica,ES
29142,-20.360647716191004,-40.36954639525296,cariacica,ES
29168,-20.15493809541017,-40.25062881596327,serra,ES
29138,-20.371678009550088,-40.42010177575753,viana,ES
29260,-20.36457821981136,-40.65951846538821,domingos martins,ES
29216,-20.657012779234822,-40.494091387672256,guarapari,ES
29295,-20.522855653629467,-40.98712856025383,vargem alta,ES
29208,-20.73380896816513,-40.54490923388538,guarapari,ES
29313,-20.825998802613157,-41.13645175016037,cachoeiro de itapemirim,ES
29360,-20.6037876686058,-41.20250386339666,castelo,ES
29395,-20.23522317591383,-41.51097291118037,ibatiba,ES
29398,-20.34554285738148,-41.64174562247486,irupi,ES
29314,-20.832592499999997,-41.18073075000001,cachoeiro de itapemirim,ES
29450,-21.15709213056911,-41.56442773822537,apiaca,ES
29500,-20.75885563513341,-41.53546035543065,alegre,ES
29600,-20.072234826974277,-41.13260705353448,afonso claudio,ES
29703,-19.528550536262948,-40.63635035492862,colatina,ES
29960,-18.58768807008904,-39.7350716811178,conceicao da barra,ES
29900,-19.404003708258912,-40.06159959748777,linhares,ES
29980,-18.414545287640298,-40.21490923272721,pinheiros,ES
29930,-18.71612614379366,-39.85372735218946,sao mateus,ES
29985,-18.323749867353527,-40.40506777298805,sao joao do sobrado,ES
30180,-19.926141851520523,-43.93684827200066,belo horizonte,MG
30140,-19.93647134886613,-43.92639691534425,belo horizonte,MG
30170,-19.92449229586244,-43.947039608806,belo horizonte,MG
30130,-19.938406212043407,-43.93702206884405,belo horizonte,MG
30190,-19.921126734952896,-43.94119674937962,belo horizonte,MG
30160,-19.921360484044065,-43.93920564986445,belo horizonte,MG
30111,-19.91624655709342,-43.93623364096637,belo horizonte,MG
30220,-19.942447820416717,-43.91448426755726,belo horizonte,MG
30295,-19.91222323130401,-43.87804546638037,belo horizonte,MG
30270,-19.92468463835193,-43.90432264946042,belo horizonte,MG
30330,-19.941373330284467,-43.93759243297362,belo horizonte,MG
30320,-19.95954610294896,-43.93549305303234,belo horizonte,MG
30380,-19.950113421576656,-43.95583838718328,belo horizonte,MG
30315,-19.95455748237063,-43.93409969455826,belo horizonte,MG
30441,-19.935201059120523,-43.9567957307693,belo horizonte,MG
30431,-19.946082656673784,-43.96674583291018,belo horizonte,MG
30494,-19.95661690748416,-43.968436347881045,belo horizonte,MG
30492,-19.96962458174156,-43.9679218713716,belo horizonte,MG
30550,-19.93977,-43.97883525,belo horizonte,MG
30575,-19.97007559893824,-43.97959527560735,belo horizonte,MG
30580,-19.95806146849216,-43.98571701122408,belo horizonte,MG
30622,-19.98729548014893,-43.98983533291021,belo horizonte,MG
30626,-20.00554148626576,-44.01389665445209,belo horizonte,MG
30668,-20.009132643632054,-44.029839965173935,belo horizonte,MG
30770,-19.911644308904183,-43.97292042423106,belo horizonte,MG
30710,-19.913521316406,-43.95735564265109,belo horizonte,MG
30750,-19.89328670774424,-43.97195292532757,belo horizonte,MG
30865,-19.918383328611025,-44.02052053981771,belo horizonte,MG
30840,-19.891079580904844,-43.99423022788376,belo horizonte,MG
30882,-19.885567704137557,-44.00816196779967,belo horizonte,MG
30810,-19.902939296150898,-43.988673262709824,belo horizonte,MG
31050,-19.900238441628133,-43.903489639426446,belo horizonte,MG
31030,-19.907108245080448,-43.91966546502971,belo horizonte,MG
31070,-19.887380574792505,-43.89661243917136,belo horizonte,MG
31060,-19.89411305190717,-43.909105945322864,belo horizonte,MG
31140,-19.892338512349244,-43.9326199797449,belo horizonte,MG
31170,-19.881438098245752,-43.91679121149515,belo horizonte,MG
31130,-19.885618959201334,-43.93859494364943,belo horizonte,MG
31150,-19.87553457706714,-43.94176194140331,belo horizonte,MG
31160,-19.8824409955566,-43.92902237968148,belo horizonte,MG
31275,-19.8566927082925,-43.9760083297362,belo horizonte,MG
31270,-19.8530362758958,-43.95277064446877,belo horizonte,MG
31210,-19.90714902346989,-43.95579553683124,belo horizonte,MG
31230,-19.90514649708581,-43.95631225047614,belo horizonte,MG
31260,-19.867166072180638,-43.93513434043602,belo horizonte,MG
31255,-19.878513898894187,-43.95694702879617,belo horizonte,MG
31330,-19.87964344047544,-44.003708868313176,belo horizonte,MG
31340,-19.85284231244068,-43.98751965994399,belo horizonte,MG
31365,-19.85564348987244,-44.010183594494826,belo horizonte,MG
31525,-19.821438953372944,-43.97517235261704,belo horizonte,MG
31530,-19.82037054203942,-43.98181463543774,belo horizonte,MG
31578,-19.80791248819901,-44.000379712735885,belo horizonte,MG
31573,-19.809042328611024,-43.99006964195861,belo horizonte,MG
31741,-19.8474651033948,-43.94897700565801,belo horizonte,MG
31748,-19.79768909694483,-43.93419895512006,belo horizonte,MG
31710,-19.843708202868147,-43.95899630890419,belo horizonte,MG
31814,-19.86128531082074,-43.92610114361865,belo horizonte,MG
31842,-19.840168078827364,-43.92329932223438,belo horizonte,MG
31910,-19.865544862340563,-43.92052843242536,belo horizonte,MG
32010,-19.940393531428462,-44.06063257014001,contagem,MG
32110,-19.88575709625392,-44.01809003760589,contagem,MG
32140,-19.893454436332657,-44.03400171616229,contagem,MG
32185,-19.849882697848685,-44.02029046658248,contagem,MG
32240,-19.973247970932068,-44.04300362581713,contagem,MG
32260,-19.95991559942468,-44.03863273842622,contagem,MG
32223,-19.961705515303528,-44.03523933054409,contagem,MG
32341,-19.934105134575645,-44.058949745074095,contagem,MG
32310,-19.944519773919623,-44.03388528779314,contagem,MG
32415,-20.018415861881373,-44.09108560538193,ibirite,MG
32400,-20.024982296605383,-44.055840985040376,ibirite,MG
32605,-19.933621491257423,-44.18191702039934,betim,MG
32677,-19.941877521944868,-44.11327370697121,betim,MG
32672,-19.92491906303673,-44.16694140448337,betim,MG
32604,-19.95866259017359,-44.19878943272789,betim,MG
32606,-19.945696526227707,-44.20447999417161,betim,MG
32673,-19.940290376074785,-44.16678999500834,betim,MG
32900,-20.07067041023543,-44.30038244083437,igarapé,MG
33080,-19.820014513528548,-43.83030225884891,santa luzia,MG
33125,-19.791047556323957,-43.93994054762264,santa luzia,MG
33350,-19.69687998667802,-43.95746358594992,sao jose da lapa,MG
33400,-19.5921849600698,-43.90098205233704,lagoa santa,MG
33600,-19.652292291953287,-44.056767929538886,pedro leopoldo,MG
33855,-19.756505870390644,-44.07255925714124,ribeirao das neves,MG
33805,-19.773020999999947,-44.08090549999997,ribeirao das neves,MG
33825,-19.78136498344216,-44.0673669708198,ribeirao das neves,MG
33913,-19.779029422913744,-44.0229254812176,ribeirao das neves,MG
33943,-19.805776157437,-44.01732103235708,ribeirao das neves,MG
34018,-20.104533521529728,-43.9305976747518,nova lima,MG
34006,-19.984916225972547,-43.94683283226102,nova lima,MG
34003,-19.987111307202653,-43.864415126814514,nova lima,MG
34012,-20.024391972702404,-43.82237654520721,nova lima,MG
34001,-19.989306206863183,-43.85077859693365,nova lima,MG
34400,-19.963194866658423,-43.81129630543794,raposos,MG
34800,-19.883520408537528,-43.66933297389486,caete,MG
35057,-18.84144909699821,-41.96259175851705,governador valadares,MG
35063,-18.831928260999973,-41.96619999999996,governador valadares,MG
35170,-19.50664329902649,-42.630873484496206,coronel fabriciano,MG
35164,-19.4609515387212,-42.525487901061766,ipatinga,MG
35162,-19.4780955431646,-42.55679483097696,ipatinga,MG
35160,-19.50523742384614,-42.57176378313765,ipatinga,MG
35198,-19.41090481717707,-42.41846537530112,ipaba,MG
35179,-19.45515459535982,-42.53231121006311,santana do paraiso,MG
35200,-19.49473402796823,-41.07024195222019,aimores,MG
35270,-18.661109292895866,-41.40601459012222,mendes pimentel,MG
35300,-19.79022694508355,-42.14210229958086,caratinga,MG
35350,-20.09954563846855,-42.449282552721314,raul soares,MG
35430,-20.415339248383304,-42.89153741877715,ponte nova,MG
35450,-20.25779584611288,-43.81183983084434,itabirito,MG
35400,-20.38523748903572,-43.50551302553521,ouro preto,MG
35460,-20.198222315762948,-44.00961734339785,brumadinho,MG
35411,-20.28905180518193,-43.47553634220103,antonio pereira,MG
35500,-20.146615317146374,-44.892591683425806,divinopolis,MG
35570,-20.474084262411907,-45.424321458052006,formiga,MG
35501,-20.15825132557966,-44.88243792415554,divinopolis,MG
35588,-20.2892027953416,-45.54189584918567,arcos,MG
35590,-20.022568491315106,-45.54469897672237,lagoa da prata,MG
35502,-20.147537126559413,-44.90712481034317,divinopolis,MG
35557,-20.18523031987543,-44.773348626815135,carmo do cajuru,MG
35530,-20.43773362250285,-44.75914024487753,claudio,MG
35680,-20.08212660423176,-44.5732983518722,itauna,MG
35603,-19.948863062600463,-45.1703970166306,araujos,MG
35690,-19.887875859874217,-44.43538917946817,florestal,MG
35700,-19.46361254830593,-44.24441403023008,sete lagoas,MG
35701,-19.447338587123927,-44.21712257170282,sete lagoas,MG
35790,-18.744756956577486,-44.45041862816433,curvelo,MG
35702,-19.42971029829401,-44.22506352397885,sete lagoas,MG
35920,-19.770824131113795,-43.02637346071022,nova era,MG
35900,-19.63165621067063,-43.212335433135365,itabira,MG
35902,-19.652556794982925,-43.20008435986347,itabira,MG
36010,-21.76282506633389,-43.34295644532287,juiz de fora,MG
36016,-21.772205528997677,-43.35345796280802,juiz de fora,MG
36050,-21.729309223700177,-43.34147826034389,juiz de fora,MG
36046,-21.73727210273418,-43.36175314903211,juiz de fora,MG
36087,-21.703103099082472,-43.43127757868314,juiz de fora,MG
36035,-21.74833169302905,-43.36528741993188,juiz de fora,MG
36081,-21.74494928504241,-43.380469534970274,juiz de fora,MG
36033,-21.785166523457747,-43.360415544405335,juiz de fora,MG
36157,-21.509210218328228,-43.32506142162322,piau,MG
36205,-21.216647501342187,-43.75240420003465,barbacena,MG
36235,-21.561865936488346,-43.91529005817311,santa rita do ibitipoca,MG
36230,-21.60267605103025,-43.75682549999999,bias fortes,MG
36307,-21.189491077809475,-44.326111473114615,sao joao del rei,MG
36400,-20.653541574550808,-43.79083732604181,conselheiro lafaiete,MG
36420,-20.532664687290943,-43.71623161225068,ouro branco,MG
36415,-20.50410692238407,-43.858586415220174,congonhas,MG
36570,-20.721937677884224,-42.86601159708953,vicosa,MG
36500,-21.12574332854103,-42.92260482854105,uba,MG
36502,-21.120087446232457,-42.91067895264525,uba,MG
36546,-20.987759797090742,-43.01519083011254,divinésia,MG
36640,-21.860432460895638,-43.00583140350152,mar de espanha,MG
36700,-21.526803364146524,-42.64106019317997,leopoldina,MG
36730,-21.661606230269783,-42.34394607533184,pirapetinga,MG
36780,-21.31561828851855,-42.867365350916536,astolfo dutra,MG
36884,-21.12842778573488,-42.37999506994058,muriae,MG
36900,-20.265441566422545,-42.044386189900685,manhuacu,MG
36930,-19.995880691249347,-42.05967924071428,simonesia,MG
37190,-21.37265818200068,-45.51500579722833,tres pontas,MG
37135,-21.420179371992425,-45.959964474046224,alfenas,MG
37120,-21.54470587015242,-45.73121311833969,paraguacu,MG
37165,-21.11244619821393,-45.83234349689595,campo do meio,MG
37175,-20.944705621834668,-45.82709818233235,ilicinea,MG
37200,-21.24898018734491,-44.99817928074323,lavras,MG
37470,-22.13123511319532,-45.056949145523085,são lourenço,MG
37410,-21.69216794221008,-45.25804903964345,tres coracoes,MG
37420,-21.854581550637352,-45.31129465341778,cambuquira,MG
37443,-21.956309999999995,-44.882378788136165,baependi,MG
37466,-22.276708065385453,-44.87393415721582,itamonte,MG
37496,-21.872877165105397,-45.789760233705394,turvolandia,MG
37502,-22.43106190186255,-45.45559685991584,itajuba,MG
37504,-22.42451926871875,-45.468141657836526,itajuba,MG
37500,-22.421567268526,-45.45439654895746,itajubá,MG
37553,-22.22180037123291,-45.928418933957126,pouso alegre,MG
37580,-22.42880507067007,-46.569550269431765,monte siao,MG
37540,-22.243203015748463,-45.71330344759827,santa rita do sapucai,MG
37550,-22.23423662262365,-45.935242048994425,pouso alegre,MG
37558,-22.26188292523682,-45.93266601660692,pouso alegre,MG
37555,-22.214435507540266,-45.912135658236,pouso alegre,MG
37570,-22.284424958581678,-46.37397062423884,ouro fino,MG
37564,-22.264093569966427,-46.15856420525942,borda da mata,MG
37590,-22.28444973167148,-46.613499420805184,jacutinga,MG
37589,-22.030606560486653,-45.83142509878336,silvianopolis,MG
37584,-22.15937587770692,-46.04402732344177,congonhal,MG
37600,-22.61840566392406,-46.05692385089537,cambui,MG
37640,-22.843339095273503,-46.320408988369685,extrema,MG
37655,-22.772937340302025,-46.22335095804688,itapeva,MG
37650,-22.758277649423835,-46.15427601386239,camanducaia,MG
37660,-22.551107403951946,-45.77715379701644,paraisopolis,MG
37701,-21.79104335195045,-46.56244368105504,pocos de caldas,MG
37750,-21.680839261430663,-45.923257870066,machado,MG
37705,-21.80620116472057,-46.53979191923391,pocos de caldas,MG
37795,-22.07406456966723,-46.5864399743845,andradas,MG
37757,-21.782664882148914,-45.966622292300464,poco fundo,MG
37800,-21.309842064487707,-46.7248749153552,guaxupé,MG
37901,-20.72937959864741,-46.59305737288995,passos,MG
37940,-20.871099247582563,-46.39264799098767,alpinopolis,MG
38082,-19.74407500582838,-47.90288184540368,uberaba,MG
38041,-19.7824995,-47.92378050000001,uberaba,MG
38051,-19.76568365621507,-47.88917987807443,uberaba,MG
38183,-19.5910731707997,-46.945463447657474,araxa,MG
38184,-19.60662568649961,-46.943755496310565,araxa,MG
38182,-19.612724470940563,-46.92442159204857,araxa,MG
38280,-19.72379754927861,-50.18472635169813,iturama,MG
38200,-20.02025438264054,-48.93543951469848,frutal,MG
38230,-20.28106922622964,-49.20926164154711,fronteira,MG
38301,-18.952110419717076,-49.45749467634344,ituiutaba,MG
38302,-18.966681191045687,-49.46005652699633,ituiutaba,MG
38400,-18.91595976602804,-48.278974174995646,uberlandia,MG
38401,-18.882476025535222,-48.2792850313636,uberlandia,MG
38440,-18.65223568071188,-48.19343213192182,araguari,MG
38411,-18.939794605603343,-48.28780246390452,uberlandia,MG
38410,-18.952782820705167,-48.22771100805008,uberlandia,MG
38408,-18.925348871775626,-48.24236513543774,uberlandia,MG
38413,-18.93162565851085,-48.3023197700476,uberlandia,MG
38412,-18.947539791563276,-48.29208537829649,uberlândia,MG
38402,-18.875795091869104,-48.27553126672053,uberlandia,MG
38480,-18.593283298780594,-48.706135928993646,tupaciguara,MG
38407,-18.915256718016018,-48.19413815875127,uberlandia,MG
38442,-18.643784093954583,-48.20804381879092,araguari,MG
38446,-18.661271127499028,-48.18276806455944,araguari,MG
38445,-18.63353062300692,-48.20056546000092,araguari,MG
38550,-18.47534184940673,-47.21120486285433,coromandel,MG
38570,-17.767613654159536,-47.09538818396859,guarda-mor,MG
38600,-17.211337793818256,-46.886436092783214,paracatu,MG
38660,-15.630952013404428,-46.423522051644674,buritis,MG
38625,-16.02717169960533,-47.091478437856885,cabeceira grande,MG
38680,-15.904068315827542,-46.09864010513806,arinos,MG
38700,-18.60497691187199,-46.52154885505743,patos de minas,MG
38701,-18.577525746082078,-46.52839637738491,patos de minas,MG
38900,-20.0077335,-45.9787545,bambui,MG
39100,-18.2339841777334,-43.59364621093363,diamantina,MG
39270,-17.34199668040074,-44.94194241063118,pirapora,MG
39390,-17.126574817685405,-43.81059822795839,bocaiuva,MG
39404,-16.682043505353082,-43.8286815604386,montes claros,MG
39401,-16.717108517212292,-43.8071416039463,montes claros,MG
39402,-16.736732832361938,-43.84157166279062,montes claros,MG
39527,-15.397710382069809,-42.86611890629582,mato verde,MG
39508,-15.347885906450689,-43.67019941886099,jaiba,MG
39690,-17.84600196564932,-42.074535098920734,malacacheta,MG
39740,-18.78496774943796,-42.944086961896645,guanhaes,MG
39802,-17.877614947753674,-41.50059971564279,teofilo otoni,MG
39900,-16.186824121841298,-40.69161218605689,almenara,MG
39990,-15.744199673094284,-41.46301308592789,aguas vermelhas,MG
40040,-12.979853212953032,-38.51357427720748,salvador,BA
40140,-13.001442317790987,-38.528011057735554,salvador,BA
40150,-12.99925127241065,-38.52343720664663,salvador,BA
40270,-12.968337245732986,-38.49201656444151,salvador,BA
40280,-12.987439953084486,-38.46781884277795,salvador,BA
40230,-12.989747825656687,-38.50687444617604,salvador,BA
40210,-13.002096221791207,-38.5113687092304,salvador,BA
40375,-12.948901448034867,-38.49097888500738,salvador,BA
40323,-12.960072125454408,-38.49810826519133,salvador,BA
40435,-12.927111466725682,-38.50093786040868,salvador,BA
41181,-12.948973826771525,-38.44396744212603,salvador,BA
41180,-12.956718377638367,-38.45490386219466,salvador,BA
41250,-12.936081256574193,-38.43500426506672,salvador,BA
41213,-12.929672913250002,-38.44511436823591,salvador,BA
41320,-12.900442499999992,-38.44023299999999,salvador,BA
41386,-12.913821459180404,-38.43418350243133,salvador,BA
41490,-12.899295938010422,-38.41756761729419,salvador,BA
41502,-12.898936693464096,-38.3597569814915,salvador,BA
41510,-12.913388098534217,-38.3535914984708,salvador,BA
41680,-12.951849983601576,-38.40262950983905,salvador,BA
41635,-12.918456851184184,-38.35272390509517,salvador,BA
41620,-12.936672000000002,-38.363399999999984,salvador,BA
41613,-12.95780165962436,-38.395063974245375,salvador,BA
41612,-12.946099557591308,-38.37794265375959,salvador,BA
41760,-12.993606649460428,-38.44499495337294,salvador,BA
41720,-12.973746698857436,-38.43905887177561,salvador,BA
41815,-12.995364688037398,-38.46204192783773,salvador,BA
41830,-13.00486273633788,-38.46539390896759,salvador,BA
41810,-12.99286035292836,-38.45139313957492,salvador,BA
41820,-12.98158709241737,-38.45526521634257,salvador,BA
42600,-12.738051063597291,-38.60252746856557,madre de deus,BA
42739,-12.890113973874652,-38.35113726109743,lauro de freitas,BA
42738,-12.895112589380958,-38.33895999999978,lauro de freitas,BA
42850,-12.612785254478522,-38.30880282506203,dias d'avila,BA
42804,-12.723178662794815,-38.33144803755876,camacari,BA
43700,-12.784545646663265,-38.39048596300195,simões filho,BA
44024,-12.244947317790988,-38.98031811740434,feira de santana,BA
